ensembl_id	gene_symbol	entrez_id	hetionet_gene_id	hetionet_gene_symbol	mapping_status
ENSG00000171503	ETFDH	2110	Gene::2110	ETFDH	mapped
ENSG00000134954	ETS1	2113	Gene::2113	ETS1	mapped
ENSG00000157557	ETS2	2114	Gene::2114	ETS2	mapped
ENSG00000006468	ETV1	2115	Gene::2115	ETV1	mapped
ENSG00000105672	ETV2	2116	Gene::2116	ETV2	mapped
ENSG00000117036	ETV3	2117	Gene::2117	ETV3	mapped
ENSG00000175832	ETV4	2118	Gene::2118	ETV4	mapped
ENSG00000244405	ETV5	2119	Gene::2119	ETV5	mapped
ENSG00000158578	ALAS2	212	Gene::212	ALAS2	mapped
ENSG00000139083	ETV6	2120	Gene::2120	ETV6	mapped
ENSG00000072840	EVC	2121	Gene::2121	EVC	mapped
ENSG00000085276	MECOM	2122	Gene::2122	MECOM	mapped
ENSG00000126860	EVI2A	2123	Gene::2123	EVI2A	mapped
ENSG00000185862	EVI2B	2124	Gene::2124	EVI2B	mapped
ENSG00000167880	EVPL	2125	Gene::2125	EVPL	mapped
ENSG00000106038	EVX1	2128	Gene::2128	EVX1	mapped
ENSG00000163631	ALB	213	Gene::213	ALB	mapped
ENSG00000182944	EWSR1	2130	Gene::2130	EWSR1	mapped
ENSG00000182197	EXT1	2131	Gene::2131	EXT1	mapped
ENSG00000151348	EXT2	2132	Gene::2132	EXT2	mapped
ENSG00000158008	EXTL1	2134	Gene::2134	EXTL1	mapped
ENSG00000162694	EXTL2	2135	Gene::2135	EXTL2	mapped
ENSG00000012232	EXTL3	2137	Gene::2137	EXTL3	mapped
ENSG00000104313	EYA1	2138	Gene::2138	EYA1	mapped
ENSG00000064655	EYA2	2139	Gene::2139	EYA2	mapped
ENSG00000170017	ALCAM	214	Gene::214	ALCAM	mapped
ENSG00000158161	EYA3	2140	Gene::2140	EYA3	mapped
ENSG00000108799	EZH1	2145	Gene::2145	EZH1	mapped
ENSG00000106462	EZH2	2146	Gene::2146	EZH2	mapped
ENSG00000180210	F2	2147	Gene::2147	F2	mapped
ENSG00000181104	F2R	2149	Gene::2149	F2R	mapped
ENSG00000101986	ABCD1	215	Gene::215	ABCD1	mapped
ENSG00000164251	F2RL1	2150	Gene::2150	F2RL1	mapped
ENSG00000164220	F2RL2	2151	Gene::2151	F2RL2	mapped
ENSG00000117525	F3	2152	Gene::2152	F3	mapped
ENSG00000198734	F5	2153	Gene::2153	F5	mapped
ENSG00000057593	F7	2155	Gene::2155	F7	mapped
ENSG00000185010	F8	2157	Gene::2157	F8	mapped
ENSG00000101981	F9	2158	Gene::2158	F9	mapped
ENSG00000126218	F10	2159	Gene::2159	F10	mapped
ENSG00000165092	ALDH1A1	216	Gene::216	ALDH1A1	mapped
ENSG00000088926	F11	2160	Gene::2160	F11	mapped
ENSG00000131187	F12	2161	Gene::2161	F12	mapped
ENSG00000124491	F13A1	2162	Gene::2162	F13A1	mapped
ENSG00000143278	F13B	2165	Gene::2165	F13B	mapped
ENSG00000117480	FAAH	2166	Gene::2166	FAAH	mapped
ENSG00000170323	FABP4	2167	Gene::2167	FABP4	mapped
ENSG00000163586	FABP1	2168	Gene::2168	FABP1	mapped
ENSG00000145384	FABP2	2169	Gene::2169	FABP2	mapped
ENSG00000111275	ALDH2	217	Gene::217	ALDH2	mapped
ENSG00000121769	FABP3	2170	Gene::2170	FABP3	mapped
ENSG00000164687	FABP5	2171	Gene::2171	FABP5	mapped
ENSG00000170231	FABP6	2172	Gene::2172	FABP6	mapped
ENSG00000164434	FABP7	2173	Gene::2173	FABP7	mapped
ENSG00000187741	FANCA	2175	Gene::2175	FANCA	mapped
ENSG00000158169	FANCC	2176	Gene::2176	FANCC	mapped
ENSG00000144554	FANCD2	2177	Gene::2177	FANCD2	mapped
ENSG00000112039	FANCE	2178	Gene::2178	FANCE	mapped
ENSG00000108602	ALDH3A1	218	Gene::218	ALDH3A1	mapped
ENSG00000151726	ACSL1	2180	Gene::2180	ACSL1	mapped
ENSG00000123983	ACSL3	2181	Gene::2181	ACSL3	mapped
ENSG00000068366	ACSL4	2182	Gene::2182	ACSL4	mapped
ENSG00000103876	FAH	2184	Gene::2184	FAH	mapped
ENSG00000120899	PTK2B	2185	Gene::2185	PTK2B	mapped
ENSG00000171634	BPTF	2186	Gene::2186	BPTF	mapped
ENSG00000181544	FANCB	2187	Gene::2187	FANCB	mapped
ENSG00000183161	FANCF	2188	Gene::2188	FANCF	mapped
ENSG00000221829	FANCG	2189	Gene::2189	FANCG	mapped
ENSG00000137124	ALDH1B1	219	Gene::219	ALDH1B1	mapped
ENSG00000078098	FAP	2191	Gene::2191	FAP	mapped
ENSG00000077942	FBLN1	2192	Gene::2192	FBLN1	mapped
ENSG00000177409	SAMD9L	219285	Gene::219285	SAMD9L	mapped
ENSG00000165566	AMER2	219287	Gene::219287	AMER2	mapped
ENSG00000215915	ATAD3C	219293	Gene::219293	ATAD3C	mapped
ENSG00000179115	FARSA	2193	Gene::2193	FARSA	mapped
ENSG00000152484	USP12	219333	Gene::219333	USP12	mapped
ENSG00000189129	PLAC9	219348	Gene::219348	PLAC9	mapped
ENSG00000169710	FASN	2194	Gene::2194	FASN	mapped
ENSG00000122033	MTIF3	219402	Gene::219402	MTIF3	mapped
ENSG00000169840	GSX1	219409	Gene::219409	GSX1	mapped
ENSG00000172199	OR8U1	219417	Gene::219417	OR8U1	mapped
ENSG00000279514	OR4C16	219428	Gene::219428	OR4C16	mapped
ENSG00000172188	OR4C11	219429	Gene::219429	OR4C11	mapped
ENSG00000174982	OR4S2	219431	Gene::219431	OR4S2	mapped
ENSG00000181903	OR4C6	219432	Gene::219432	OR4C6	mapped
ENSG00000186113	OR5D14	219436	Gene::219436	OR5D14	mapped
ENSG00000279395	OR5L1	219437	Gene::219437	OR5L1	mapped
ENSG00000186119	OR5D18	219438	Gene::219438	OR5D18	mapped
ENSG00000181785	OR5AS1	219447	Gene::219447	OR5AS1	mapped
ENSG00000181752	OR8K5	219453	Gene::219453	OR8K5	mapped
ENSG00000181718	OR5T2	219464	Gene::219464	OR5T2	mapped
ENSG00000181693	OR8H1	219469	Gene::219469	OR8H1	mapped
ENSG00000280314	OR8K3	219473	Gene::219473	OR8K3	mapped
ENSG00000172487	OR8J1	219477	Gene::219477	OR8J1	mapped
ENSG00000279961	OR8U3	219479	Gene::219479	OR5R1	mapped
ENSG00000174937	OR5M3	219482	Gene::219482	OR5M3	mapped
ENSG00000181371	OR5M8	219484	Gene::219484	OR5M8	mapped
ENSG00000255223	OR5M11	219487	Gene::219487	OR5M11	mapped
ENSG00000172459	OR5AR1	219493	Gene::219493	OR5AR1	mapped
ENSG00000083857	FAT1	2195	Gene::2195	FAT1	mapped
ENSG00000183908	LRRC55	219527	Gene::219527	LRRC55	mapped
ENSG00000214872	SMTNL1	219537	Gene::219537	SMTNL1	mapped
ENSG00000166793	YPEL4	219539	Gene::219539	YPEL4	mapped
ENSG00000156603	MED19	219541	Gene::219541	MED19	mapped
ENSG00000164645	TEX47	219557	Gene::219557	C7orf62	mapped
ENSG00000182348	ZNF804B	219578	Gene::219578	ZNF804B	mapped
ENSG00000134612	FOLH1B	219595	Gene::219595	FOLH1B	mapped
ENSG00000086570	FAT2	2196	Gene::2196	FAT2	mapped
ENSG00000183346	CABCOCO1	219621	Gene::219621	C10orf107	mapped
ENSG00000196932	TMEM26	219623	Gene::219623	TMEM26	mapped
ENSG00000165424	ZCCHC24	219654	Gene::219654	ZCCHC24	mapped
ENSG00000151023	ENKUR	219670	Gene::219670	ENKUR	mapped
ENSG00000165309	ARMC3	219681	Gene::219681	ARMC3	mapped
ENSG00000107731	UNC5B	219699	Gene::219699	UNC5B	mapped
ENSG00000149806	FAU	2197	Gene::2197	FAU	mapped
ENSG00000165730	STOX1	219736	Gene::219736	STOX1	mapped
ENSG00000171224	FAM241B	219738	Gene::219738	C10orf35	mapped
ENSG00000156521	TYSND1	219743	Gene::219743	TYSND1	mapped
ENSG00000175395	ZNF25	219749	Gene::219749	ZNF25	mapped
ENSG00000177291	GJD4	219770	Gene::219770	GJD4	mapped
ENSG00000108100	CCNY	219771	Gene::219771	CCNY	mapped
ENSG00000182010	RTKN2	219790	Gene::219790	RTKN2	mapped
ENSG00000166220	TBATA	219793	Gene::219793	TBATA	mapped
ENSG00000174370	KCNJ5-AS1	219833	Gene::219833	C11orf45	mapped
ENSG00000198331	HYLS1	219844	Gene::219844	HYLS1	mapped
ENSG00000150433	TMEM218	219854	Gene::219854	TMEM218	mapped
ENSG00000134955	SLC37A2	219855	Gene::219855	SLC37A2	mapped
ENSG00000170953	OR8B12	219858	Gene::219858	OR8B12	mapped
ENSG00000255298	OR8G5	219865	Gene::219865	OR8G5	mapped
ENSG00000234560	OR10G8	219869	Gene::219869	OR10G8	mapped
ENSG00000236981	OR10G9	219870	Gene::219870	OR10G9	mapped
ENSG00000196248	OR10S1	219873	Gene::219873	OR10S1	mapped
ENSG00000181499	OR6T1	219874	Gene::219874	OR6T1	mapped
ENSG00000171014	OR4D5	219875	Gene::219875	OR4D5	mapped
ENSG00000154114	TBCEL	219899	Gene::219899	TBCEL	mapped
ENSG00000163520	FBLN2	2199	Gene::2199	FBLN2	mapped
ENSG00000181264	TLCD5	219902	Gene::219902	TMEM136	mapped
ENSG00000197345	MRPL21	219927	Gene::219927	MRPL21	mapped
ENSG00000162341	TPCN2	219931	Gene::219931	TPCN2	mapped
ENSG00000166118	SPATA19	219938	Gene::219938	SPATA19	mapped
ENSG00000279051	OR6Q1	219952	Gene::219952	OR6Q1	mapped
ENSG00000172377	OR9I1	219954	Gene::219954	OR9I1	mapped
ENSG00000186509	OR9Q1	219956	Gene::219956	OR9Q1	mapped
ENSG00000186513	OR9Q2	219957	Gene::219957	OR9Q2	mapped
ENSG00000197887	OR1S2	219958	Gene::219958	OR1S2	mapped
ENSG00000280204	OR1S1	219959	Gene::219959	OR1S1	mapped
ENSG00000180475	OR10Q1	219960	Gene::219960	OR10Q1	mapped
ENSG00000197786	OR5B17	219965	Gene::219965	OR5B17	mapped
ENSG00000198283	OR5B21	219968	Gene::219968	OR5B21	mapped
ENSG00000156689	GLYATL2	219970	Gene::219970	GLYATL2	mapped
ENSG00000197629	MPEG1	219972	Gene::219972	MPEG1	mapped
ENSG00000172324	OR5A2	219981	Gene::219981	OR5A2	mapped
ENSG00000172320	OR5A1	219982	Gene::219982	OR5A1	mapped
ENSG00000166884	OR4D6	219983	Gene::219983	OR4D6	mapped
ENSG00000176200	OR4D11	219986	Gene::219986	OR4D11	mapped
ENSG00000166889	PATL1	219988	Gene::219988	PATL1	mapped
ENSG00000149507	OOSP2	219990	Gene::219990	OOSP2	mapped
ENSG00000166961	MS4A15	219995	Gene::219995	MS4A15	mapped
ENSG00000131269	ABCB7	22	Gene::22	ABCB7	mapped
ENSG00000184254	ALDH1A3	220	Gene::220	ALDH1A3	mapped
ENSG00000166147	FBN1	2200	Gene::2200	FBN1	mapped
ENSG00000167992	VWCE	220001	Gene::220001	VWCE	mapped
ENSG00000162144	CYB561A3	220002	Gene::220002	CYB561A3	mapped
ENSG00000162148	SAXO4	220004	Gene::220004	PPP1R32	mapped
ENSG00000178795	GDPD4	220032	Gene::220032	GDPD4	mapped
ENSG00000165490	DDIAS	220042	Gene::220042	DDIAS	mapped
ENSG00000150676	CCDC83	220047	Gene::220047	CCDC83	mapped
ENSG00000149716	LTO1	220064	Gene::220064	ORAOV1	mapped
ENSG00000284922	LRTOMT	220074	Gene::220074	LRTOMT	mapped
ENSG00000165837	ERICH6B	220081	Gene::220081	ERICH6B	mapped
ENSG00000174015	CBY2	220082	Gene::220082	SPERT	mapped
ENSG00000138829	FBN2	2201	Gene::2201	FBN2	mapped
ENSG00000186047	DLEU7	220107	Gene::220107	DLEU7	mapped
ENSG00000150510	FAM124A	220108	Gene::220108	FAM124A	mapped
ENSG00000154839	SKA1	220134	Gene::220134	SKA1	mapped
ENSG00000172361	CFAP53	220136	Gene::220136	CFAP53	mapped
ENSG00000263417	GTSCR1	220158	Gene::220158	GTSCR1	mapped
ENSG00000206052	DOK6	220164	Gene::220164	DOK6	mapped
ENSG00000115380	EFEMP1	2202	Gene::2202	EFEMP1	mapped
ENSG00000179774	ATOH7	220202	Gene::220202	ATOH7	mapped
ENSG00000165312	OTUD1	220213	Gene::220213	OTUD1	mapped
ENSG00000165478	HEPACAM	220296	Gene::220296	HEPACAM	mapped
ENSG00000165140	FBP1	2203	Gene::2203	FBP1	mapped
ENSG00000184232	OAF	220323	Gene::220323	OAF	mapped
ENSG00000173825	TIGD3	220359	Gene::220359	TIGD3	mapped
ENSG00000182103	FAM181B	220382	Gene::220382	FAM181B	mapped
ENSG00000179071	CCDC89	220388	Gene::220388	CCDC89	mapped
ENSG00000186431	FCAR	2204	Gene::2204	FCAR	mapped
ENSG00000173988	LRRC63	220416	Gene::220416	LRRC63	mapped
ENSG00000176641	RNF152	220441	Gene::220441	RNF152	mapped
ENSG00000179639	FCER1A	2205	Gene::2205	FCER1A	mapped
ENSG00000149534	MS4A2	2206	Gene::2206	MS4A2	mapped
ENSG00000158869	FCER1G	2207	Gene::2207	FCER1G	mapped
ENSG00000104921	FCER2	2208	Gene::2208	FCER2	mapped
ENSG00000147996	ZNG1E	220869	Gene::220869	CBWD5	mapped
ENSG00000150337	FCGR1A	2209	Gene::2209	FCGR1A	mapped
ENSG00000183621	ZNF438	220929	Gene::220929	ZNF438	mapped
ENSG00000165449	SLC16A9	220963	Gene::220963	SLC16A9	mapped
ENSG00000148541	FAM13C	220965	Gene::220965	FAM13C	mapped
ENSG00000165406	MARCHF8	220972	Gene::220972	MARCH8	mapped
ENSG00000165511	ZNF22-AS1	220979	Gene::220979	C10orf25	mapped
ENSG00000170144	HNRNPA3	220988	Gene::220988	HNRNPA3	mapped
ENSG00000198298	ZNF485	220992	Gene::220992	ZNF485	mapped
ENSG00000006534	ALDH3B1	221	Gene::221	ALDH3B1	mapped
ENSG00000198019	FCGR1BP	2210	Gene::2210	FCGR1B	mapped
ENSG00000198915	RASGEF1A	221002	Gene::221002	RASGEF1A	mapped
ENSG00000165476	REEP3	221035	Gene::221035	REEP3	mapped
ENSG00000171988	JMJD1C	221037	Gene::221037	JMJD1C	mapped
ENSG00000165623	UCMA	221044	Gene::221044	UCMA	mapped
ENSG00000176236	RPP38-DT	221060	Gene::221060	C10orf111	mapped
ENSG00000148468	FAM171A1	221061	Gene::221061	FAM171A1	mapped
ENSG00000148482	SLC39A12	221074	Gene::221074	SLC39A12	mapped
ENSG00000241058	NSUN6	221078	Gene::221078	NSUN6	mapped
ENSG00000165997	ARL5B	221079	Gene::221079	ARL5B	mapped
ENSG00000177363	LRRN4CL	221091	Gene::221091	LRRN4CL	mapped
ENSG00000214753	HNRNPUL2	221092	Gene::221092	HNRNPUL2	mapped
ENSG00000166199	ALKBH3	221120	Gene::221120	ALKBH3	mapped
ENSG00000150456	EEF1AKMT1	221143	Gene::221143	N6AMT2	mapped
ENSG00000165480	SKA3	221150	Gene::221150	SKA3	mapped
ENSG00000165487	MICU2	221154	Gene::221154	MICU2	mapped
ENSG00000182957	SPATA13	221178	Gene::221178	SPATA13	mapped
ENSG00000140848	CPNE2	221184	Gene::221184	CPNE2	mapped
ENSG00000159618	ADGRG5	221188	Gene::221188	ADGRG5	mapped
ENSG00000103023	PRSS54	221191	Gene::221191	PRSS54	mapped
ENSG00000143226	FCGR2A	2212	Gene::2212	FCGR2A	mapped
ENSG00000159398	CES5A	221223	Gene::221223	CES5A	mapped
ENSG00000155085	AK9	221264	Gene::221264	AK9	mapped
ENSG00000178425	NT5DC1	221294	Gene::221294	NT5DC1	mapped
ENSG00000072694	FCGR2B	2213	Gene::2213	FCGR2B	mapped
ENSG00000164451	CALHM4	221301	Gene::221301	FAM26D	mapped
ENSG00000153975	ZUP1	221302	Gene::221302	ZUFSP	mapped
ENSG00000183807	FAM162B	221303	Gene::221303	FAM162B	mapped
ENSG00000146350	TBC1D32	221322	Gene::221322	TBC1D32	mapped
ENSG00000151917	BEND6	221336	Gene::221336	BEND6	mapped
ENSG00000182793	GSTA5	221357	Gene::221357	GSTA5	mapped
ENSG00000124818	OPN5	221391	Gene::221391	OPN5	mapped
ENSG00000153294	ADGRF4	221393	Gene::221393	ADGRF4	mapped
ENSG00000069122	ADGRF5	221395	Gene::221395	ADGRF5	mapped
ENSG00000203747	FCGR3A	2214	Gene::2214	FCGR3A	mapped
ENSG00000180113	TDRD6	221400	Gene::221400	TDRD6	mapped
ENSG00000249481	SPATS1	221409	Gene::221409	SPATS1	mapped
ENSG00000181577	LINC03040	221416	Gene::221416	C6orf223	mapped
ENSG00000172426	RSPH9	221421	Gene::221421	RSPH9	mapped
ENSG00000204052	LRRC73	221424	Gene::221424	LRRC73	mapped
ENSG00000124596	OARD1	221443	Gene::221443	OARD1	mapped
ENSG00000164627	KIF6	221458	Gene::221458	KIF6	mapped
ENSG00000172738	TMEM217	221468	Gene::221468	TMEM217	mapped
ENSG00000146192	FGD2	221472	Gene::221472	FGD2	mapped
ENSG00000164530	PI16	221476	Gene::221476	PI16	mapped
ENSG00000198663	C6orf89	221477	Gene::221477	C6orf89	mapped
ENSG00000157343	ARMC12	221481	Gene::221481	ARMC12	mapped
ENSG00000186577	SMIM29	221491	Gene::221491	C6orf1	mapped
ENSG00000161904	LEMD2	221496	Gene::221496	LEMD2	mapped
ENSG00000162747	FCGR3B	2215	Gene::2215	FCGR3B	mapped
ENSG00000213588	ZBTB9	221504	Gene::221504	ZBTB9	mapped
ENSG00000204366	ZBTB12	221527	Gene::221527	ZBTB12	mapped
ENSG00000204564	C6orf136	221545	Gene::221545	C6orf136	mapped
ENSG00000164508	H2AC1	221613	Gene::221613	HIST1H2AA	mapped
ENSG00000165097	KDM1B	221656	Gene::221656	KDM1B	mapped
ENSG00000112183	RBM24	221662	Gene::221662	RBM24	mapped
ENSG00000180537	RNF182	221687	Gene::221687	RNF182	mapped
ENSG00000112137	PHACTR1	221692	Gene::221692	PHACTR1	mapped
ENSG00000104870	FCGRT	2217	Gene::2217	FCGRT	mapped
ENSG00000224531	SMIM13	221710	Gene::221710	SMIM13	mapped
ENSG00000153157	SYCP2L	221711	Gene::221711	SYCP2L	mapped
ENSG00000168994	PXDC1	221749	Gene::221749	PXDC1	mapped
ENSG00000197037	ZSCAN25	221785	Gene::221785	ZSCAN25	mapped
ENSG00000221909	ZBED8L	221786	Gene::221786	FAM200A	mapped
ENSG00000106692	FKTN	2218	Gene::2218	FKTN	mapped
ENSG00000146530	VWDE	221806	Gene::221806	VWDE	mapped
ENSG00000229937	PRPS1L1	221823	Gene::221823	PRPS1L1	mapped
ENSG00000105849	POLR1F	221830	Gene::221830	TWISTNB	mapped
ENSG00000164651	SP8	221833	Gene::221833	SP8	mapped
ENSG00000153814	JAZF1	221895	Gene::221895	JAZF1	mapped
ENSG00000085265	FCN1	2219	Gene::2219	FCN1	mapped
ENSG00000160813	PPP1R35	221908	Gene::221908	PPP1R35	mapped
ENSG00000213420	GPC2	221914	Gene::221914	GPC2	mapped
ENSG00000106009	BRAT1	221927	Gene::221927	BRAT1	mapped
ENSG00000146555	SDK1	221935	Gene::221935	SDK1	mapped
ENSG00000164916	FOXK1	221937	Gene::221937	FOXK1	mapped
ENSG00000136297	MMD2	221938	Gene::221938	MMD2	mapped
ENSG00000164535	DAGLB	221955	Gene::221955	DAGLB	mapped
ENSG00000146574	CCZ1B	221960	Gene::221960	CCZ1B	mapped
ENSG00000005108	THSD7A	221981	Gene::221981	THSD7A	mapped
ENSG00000132746	ALDH3B2	222	Gene::222	ALDH3B2	mapped
ENSG00000160339	FCN2	2220	Gene::2220	FCN2	mapped
ENSG00000170419	VSTM2A	222008	Gene::222008	VSTM2A	mapped
ENSG00000158604	TMED4	222068	Gene::222068	TMED4	mapped
ENSG00000180354	MTURN	222166	Gene::222166	MTURN	mapped
ENSG00000176532	PRR15	222171	Gene::222171	PRR15	mapped
ENSG00000177679	SRRM3	222183	Gene::222183	SRRM3	mapped
ENSG00000187257	RSBN1L	222194	Gene::222194	RSBN1L	mapped
ENSG00000079459	FDFT1	2222	Gene::2222	FDFT1	mapped
ENSG00000164659	ELAPOR2	222223	Gene::222223	KIAA1324L	mapped
ENSG00000161036	LRWD1	222229	Gene::222229	LRWD1	mapped
ENSG00000222011	FAM185A	222234	Gene::222234	FAM185A	mapped
ENSG00000161040	FBXL13	222235	Gene::222235	FBXL13	mapped
ENSG00000161048	NAPEPLD	222236	Gene::222236	NAPEPLD	mapped
ENSG00000146776	ATXN7L1	222255	Gene::222255	ATXN7L1	mapped
ENSG00000128536	CDHR3	222256	Gene::222256	CDHR3	mapped
ENSG00000165626	BEND7	222389	Gene::222389	BEND7	mapped
ENSG00000160752	FDPS	2224	Gene::2224	FDPS	mapped
ENSG00000139517	LNX2	222484	Gene::222484	LNX2	mapped
ENSG00000182885	ADGRG3	222487	Gene::222487	ADGRG3	mapped
ENSG00000249853	HS3ST5	222537	Gene::222537	HS3ST5	mapped
ENSG00000173612	GPRC6A	222545	Gene::222545	GPRC6A	mapped
ENSG00000185002	RFX6	222546	Gene::222546	RFX6	mapped
ENSG00000196376	SLC35F1	222553	Gene::222553	SLC35F1	mapped
ENSG00000168143	SACK1B	222584	Gene::222584	FAM83B	mapped
ENSG00000164393	ADGRF2P	222611	Gene::222611	ADGRF2	mapped
ENSG00000112212	TSPO2	222642	Gene::222642	TSPO2	mapped
ENSG00000124602	UNC5CL	222643	Gene::222643	UNC5CL	mapped
ENSG00000112078	KCTD20	222658	Gene::222658	KCTD20	mapped
ENSG00000179165	PXT1	222659	Gene::222659	PXT1	mapped
ENSG00000197753	LHFPL5	222662	Gene::222662	LHFPL5	mapped
ENSG00000146197	SCUBE3	222663	Gene::222663	SCUBE3	mapped
ENSG00000187987	ZSCAN23	222696	Gene::222696	ZSCAN23	mapped
ENSG00000189134	NKAPL	222698	Gene::222698	NKAPL	mapped
ENSG00000145975	FAM217A	222826	Gene::222826	FAM217A	mapped
ENSG00000166448	TMEM130	222865	Gene::222865	TMEM130	mapped
ENSG00000146618	FERD3L	222894	Gene::222894	FERD3L	mapped
ENSG00000166924	NYAP1	222950	Gene::222950	NYAP1	mapped
ENSG00000164638	SLC29A4	222962	Gene::222962	SLC29A4	mapped
ENSG00000155026	RSPH10B	222967	Gene::222967	RSPH10B	mapped
ENSG00000143149	ALDH9A1	223	Gene::223	ALDH9A1	mapped
ENSG00000137714	FDX1	2230	Gene::2230	FDX1	mapped
ENSG00000180347	ITPRID1	223075	Gene::223075	CCDC129	mapped
ENSG00000180233	ZNRF2	223082	Gene::223082	ZNRF2	mapped
ENSG00000153993	SEMA3D	223117	Gene::223117	SEMA3D	mapped
ENSG00000161513	FDXR	2232	Gene::2232	FDXR	mapped
ENSG00000066926	FECH	2235	Gene::2235	FECH	mapped
ENSG00000168496	FEN1	2237	Gene::2237	FEN1	mapped
ENSG00000076716	GPC4	2239	Gene::2239	GPC4	mapped
ENSG00000072210	ALDH3A2	224	Gene::224	ALDH3A2	mapped
ENSG00000151422	FER	2241	Gene::2241	FER	mapped
ENSG00000182511	FES	2242	Gene::2242	FES	mapped
ENSG00000171560	FGA	2243	Gene::2243	FGA	mapped
ENSG00000171564	FGB	2244	Gene::2244	FGB	mapped
ENSG00000102302	FGD1	2245	Gene::2245	FGD1	mapped
ENSG00000113578	FGF1	2246	Gene::2246	FGF1	mapped
ENSG00000138685	FGF2	2247	Gene::2247	FGF2	mapped
ENSG00000186895	FGF3	2248	Gene::2248	FGF3	mapped
ENSG00000075388	FGF4	2249	Gene::2249	FGF4	mapped
ENSG00000173208	ABCD2	225	Gene::225	ABCD2	mapped
ENSG00000138675	FGF5	2250	Gene::2250	FGF5	mapped
ENSG00000111241	FGF6	2251	Gene::2251	FGF6	mapped
ENSG00000140285	FGF7	2252	Gene::2252	FGF7	mapped
ENSG00000107831	FGF8	2253	Gene::2253	FGF8	mapped
ENSG00000102678	FGF9	2254	Gene::2254	FGF9	mapped
ENSG00000070193	FGF10	2255	Gene::2255	FGF10	mapped
ENSG00000161958	FGF11	2256	Gene::2256	FGF11	mapped
ENSG00000181085	MAPK15	225689	Gene::225689	MAPK15	mapped
ENSG00000114279	FGF12	2257	Gene::2257	FGF12	mapped
ENSG00000129682	FGF13	2258	Gene::2258	FGF13	mapped
ENSG00000102466	FGF14	2259	Gene::2259	FGF14	mapped
ENSG00000149925	ALDOA	226	Gene::226	ALDOA	mapped
ENSG00000077782	FGFR1	2260	Gene::2260	FGFR1	mapped
ENSG00000068078	FGFR3	2261	Gene::2261	FGFR3	mapped
ENSG00000179399	GPC5	2262	Gene::2262	GPC5	mapped
ENSG00000066468	FGFR2	2263	Gene::2263	FGFR2	mapped
ENSG00000160867	FGFR4	2264	Gene::2264	FGFR4	mapped
ENSG00000171557	FGG	2266	Gene::2266	FGG	mapped
ENSG00000104760	FGL1	2267	Gene::2267	FGL1	mapped
ENSG00000000938	FGR	2268	Gene::2268	FGR	mapped
ENSG00000091483	FH	2271	Gene::2271	FH	mapped
ENSG00000189283	FHIT	2272	Gene::2272	FHIT	mapped
ENSG00000022267	FHL1	2273	Gene::2273	FHL1	mapped
ENSG00000115641	FHL2	2274	Gene::2274	FHL2	mapped
ENSG00000183386	FHL3	2275	Gene::2275	FHL3	mapped
ENSG00000165197	VEGFD	2277	Gene::2277	FIGF	mapped
ENSG00000108349	CASC3	22794	Gene::22794	CASC3	mapped
ENSG00000087303	NID2	22795	Gene::22795	NID2	mapped
ENSG00000135775	COG2	22796	Gene::22796	COG2	mapped
ENSG00000105967	TFEC	22797	Gene::22797	TFEC	mapped
ENSG00000091128	LAMB4	22798	Gene::22798	LAMB4	mapped
ENSG00000088832	FKBP1A	2280	Gene::2280	FKBP1A	mapped
ENSG00000133818	RRAS2	22800	Gene::22800	RRAS2	mapped
ENSG00000137809	ITGA11	22801	Gene::22801	ITGA11	mapped
ENSG00000016602	CLCA4	22802	Gene::22802	CLCA4	mapped
ENSG00000088930	XRN2	22803	Gene::22803	XRN2	mapped
ENSG00000161405	IKZF3	22806	Gene::22806	IKZF3	mapped
ENSG00000030419	IKZF2	22807	Gene::22807	IKZF2	mapped
ENSG00000158186	MRAS	22808	Gene::22808	MRAS	mapped
ENSG00000169136	ATF5	22809	Gene::22809	ATF5	mapped
ENSG00000119782	FKBP1B	2281	Gene::2281	FKBP1B	mapped
ENSG00000111481	COPZ1	22818	Gene::22818	COPZ1	mapped
ENSG00000181789	COPG1	22820	Gene::22820	COPG1	mapped
ENSG00000185989	RASA3	22821	Gene::22821	RASA3	mapped
ENSG00000139289	PHLDA1	22822	Gene::22822	PHLDA1	mapped
ENSG00000143033	MTF2	22823	Gene::22823	MTF2	mapped
ENSG00000164070	HSPA4L	22824	Gene::22824	HSPA4L	mapped
ENSG00000126698	DNAJC8	22826	Gene::22826	DNAJC8	mapped
ENSG00000179950	PUF60	22827	Gene::22827	PUF60	mapped
ENSG00000213079	SCAF8	22828	Gene::22828	SCAF8	mapped
ENSG00000165246	NLGN4Y	22829	Gene::22829	NLGN4Y	mapped
ENSG00000135315	CEP162	22832	Gene::22832	CEP162	mapped
ENSG00000198740	ZNF652	22834	Gene::22834	ZNF652	mapped
ENSG00000120784	ZFP30	22835	Gene::22835	ZFP30	mapped
ENSG00000164292	RHOBTB3	22836	Gene::22836	RHOBTB3	mapped
ENSG00000082438	COBLL1	22837	Gene::22837	COBLL1	mapped
ENSG00000146083	RNF44	22838	Gene::22838	RNF44	mapped
ENSG00000080845	DLGAP4	22839	Gene::22839	DLGAP4	mapped
ENSG00000107560	RAB11FIP2	22841	Gene::22841	RAB11FIP2	mapped
